1474,2617
1474,698
1474,1366
1474,2618
1474,1572
1474,2619
1474,2620
1474,1756
1474,1526
1474,2621
1474,2622
1474,1544
133,2623
133,1412
133,2624
133,1117
133,1116
133,2625
133,2617
133,642
133,1443
133,1131
133,2626
133,1663
133,2627
133,2628
133,1904
133,1905
133,1090
133,2043
133,2629
133,1766
133,2630
133,2631
133,1738
133,1700
133,1366
133,695
133,2632
133,2065
133,1640
133,2633
133,1679
133,1244
133,2156
133,955
133,745
133,2634
133,2635
133,1575
133,2636
133,1763
133,222
133,2637
133,2638
133,1801
133,2639
133,2640
133,103
133,2641
133,2642
133,601
133,41
133,2278
133,2643
133,2644
133,1186
133,2115
133,2067
133,2645
133,2646
133,2647
133,1572
133,2648
133,2649
133,284
133,739
133,1157
133,884
133,2650
133,1424
133,2651
133,1694
133,2652
133,2106
133,2653
133,1241
133,2034
133,2654
133,2655
133,2656
133,2657
133,723
133,2658
133,2620
133,1644
133,2659
133,2660
133,1920
133,1526
133,1439
133,2414
133,2661
133,1777
133,1419
133,2662
133,2663
133,2664
133,2665
133,2666
133,2667
133,2668
133,2669
133,2670
133,1592
133,994
133,2671
133,2672
133,2673
133,2674
133,2675
133,2676
133,2677
133,2678
133,2679
133,2680
133,2681
133,2682
133,2683
133,2684
133,2685
133,2686
133,2687
133,2688
133,2689
133,2690
133,2691
133,2692
133,2693
133,2694
133,2695
133,2696
133,2193
133,2697
133,2698
133,2699
133,455
133,2700
2701,2702
2701,2703
2701,2704
2701,2462
2705,2706
2705,1131
2705,798
2705,2707
2705,2708
2705,2709
2705,112
2705,2225
2705,54
2705,2710
2705,1936
2705,1699
2705,2711
2705,2712
2705,2703
2705,2713
2705,2714
2705,2715
1509,1509
1509,570
1509,1131
1509,2626
1509,1090
1509,2716
1509,1818
1509,1521
1509,2717
1509,1679
1509,1575
1509,102
1509,112
1509,94
1509,2718
1509,2645
1509,2719
1509,1158
1509,2720
1509,1188
1509,2653
1509,862
1509,2207
1509,2721
1509,2722
1509,2723
1509,2384
1509,2724
1509,2725
1509,2726
1509,2727
2728,1847
2728,2099
2728,2729
2728,2730
2728,2731
2728,1372
2728,1526
2728,2732
2728,2702
2728,2733
2728,1395
2728,2734
2728,2735
2728,2676
2728,2736
2728,2737
2728,2597
2728,2738
2728,2739
2728,2740
1551,0
1551,2741
1551,2742
1551,2554
1551,2733
628,2556
628,270
628,2743
628,1598
628,275
628,2744
628,2745
628,1444
628,2746
628,2099
628,1080
628,1696
628,656
628,139
628,2747
628,715
628,2748
628,2749
628,2731
628,1384
628,2750
628,2571
628,2702
628,1886
628,1208
628,464
628,2554
628,2751
628,2752
628,2753
628,223
628,2181
628,2734
628,2754
628,2755
628,2756
628,463
628,2757
628,2758
628,2759
628,2760
628,2761
628,2762
628,2763
148,148
148,2764
148,325
148,2765
669,1226
669,1450
669,1738
669,2220
669,2766
669,2151
669,2767
669,2768
669,1
669,2254
669,2769
669,1232
669,2770
669,2771
669,2742
669,2772
669,333
669,2773
669,2774
669,2775
669,1920
669,2776
669,2702
669,2777
669,1860
669,1469
669,2778
669,2002
669,2779
669,2780
669,2781
669,2782
669,1917
669,2783
669,2784
669,2785
669,2786
669,2787
669,160
669,2788
669,2789
669,2790
669,2791
669,2792
669,2793
669,2794
669,2795
669,2796
669,2797
669,2798
669,2799
669,2800
669,2801
669,2802
669,2803
2804,493
2804,2805
2804,2806
2804,1232
2804,2807
2804,1780
2804,2702
2804,2575
2804,2808
2804,2809
2804,2810
2804,2811
2804,2812
2804,2813
2814,39
2814,2619
2814,2702
2814,2815
2816,1131
2816,1740
2816,2817
2816,2818
2816,1232
2816,569
2816,1571
2816,2702
2816,1890
2816,1414
2816,2819
2816,2820
2816,2821
2822,1131
2822,2823
2822,2824
2822,2766
2822,2825
2822,2826
2822,2827
2822,2828
2822,1444
2822,2829
2822,2291
2822,2281
2822,2830
2822,2831
2822,2288
2822,835
2822,2832
2822,2833
2822,2834
2822,1648
2822,2619
2822,294
2822,2835
2822,2836
2822,2837
2822,2838
2822,2839
2822,2840
2822,2841
2822,2842
2822,2843
2822,2844
2822,2845
2822,2702
2822,2846
2822,2847
2822,2848
2822,2849
2822,2850
2822,2851
2822,2852
2822,2853
2822,2789
2822,2854
2822,2855
2822,2856
2822,2857
2822,2858
2822,2757
2822,2859
2822,2860
2822,2760
2822,2861
2822,2524
2822,2862
2822,2863
2822,2864
2822,2865
2866,2867
667,667
667,680
667,2868
667,1737
667,909
667,2869
667,2870
667,1475
667,2871
667,926
667,2872
667,2873
667,1131
667,2874
667,798
667,2875
667,2137
667,2139
667,1667
667,2876
667,2877
667,2878
667,2879
667,1385
667,49
667,2880
667,2881
667,2882
667,2883
667,2884
667,2885
667,2886
667,740
667,2107
667,1630
667,2887
667,2888
667,1629
667,2889
667,1909
667,2890
667,2891
667,2892
667,2893
667,2894
667,302
667,2764
667,2895
667,1871
667,2896
667,2897
667,2898
667,2377
667,2899
667,2900
667,2901
667,2902
667,2903
667,2904
667,2905
667,2906
667,2907
667,1
667,2908
667,2909
667,2910
667,2442
667,1939
667,2911
667,112
667,2380
667,2255
667,2912
667,900
667,901
667,2913
667,2914
667,2915
667,2354
667,2916
667,951
667,2917
667,2918
667,1380
667,2919
667,2920
667,154
667,2921
667,2922
667,408
667,103
667,2923
667,2924
667,357
667,411
667,2925
667,1559
667,717
667,2926
667,2927
667,1656
667,2562
667,1388
667,1080
667,1696
667,2278
667,2563
667,2928
667,2929
667,2930
667,1681
667,1976
667,835
667,2931
667,978
667,2932
667,1572
667,2933
667,2934
667,25
667,2935
667,1389
667,1002
667,1441
667,2936
667,2937
667,2938
667,2939
667,2940
667,2941
667,2116
667,1232
667,2493
667,2834
667,2942
667,2943
667,2944
667,2945
667,1231
667,2946
667,942
667,2947
667,2948
667,2949
667,1295
667,1470
667,2950
667,2951
667,2952
667,917
667,303
667,131
667,2953
667,2954
667,1282
667,1283
667,2955
667,2956
667,2957
667,2958
667,2959
667,2179
667,1101
667,2520
667,796
667,2208
667,2152
667,2960
667,1354
667,1087
667,2961
667,2962
667,2963
667,2964
667,1936
667,2965
667,1928
667,2966
667,56
667,2967
667,2968
667,2390
667,2969
667,2970
667,2971
667,2972
667,2973
667,2974
667,2975
667,2976
667,2977
667,2978
667,2979
667,2980
667,2981
667,1379
667,713
667,2982
667,2983
667,2984
667,2985
667,2986
667,1022
667,2987
667,2988
667,1146
667,1230
667,1473
667,2989
667,1554
667,1624
667,2702
667,2990
667,2991
667,1541
667,2290
667,1552
667,2992
667,2575
667,2554
667,1619
667,2993
667,2994
667,2995
667,2996
667,2997
667,2998
667,2999
667,3000
667,2662
667,3001
667,3002
667,1961
667,3003
667,3004
667,3005
667,3006
667,3007
667,3008
667,3009
667,3010
667,146
667,3011
667,3012
667,3013
667,3014
667,3015
667,3016
667,3017
667,3018
667,3019
667,3020
667,3021
667,3022
667,3023
667,2786
667,3024
667,3025
667,3026
667,3027
667,3028
667,3029
667,3030
667,3031
667,3032
667,3033
667,3034
667,3035
667,2286
667,3036
667,1617
667,3037
667,160
667,3038
667,3039
667,3040
667,3041
667,938
667,3042
667,3043
667,3044
667,2576
667,3045
667,3046
667,3047
667,2479
667,2475
667,3048
667,3049
667,2268
667,3050
667,3051
667,3052
667,3053
667,3054
667,3055
667,3056
667,3057
667,3058
667,3059
667,3060
667,3061
667,3062
667,3063
667,3064
667,3065
667,3066
667,3067
667,2452
667,3068
667,3069
667,3070
667,3071
667,3072
667,3073
667,3074
667,3075
667,3076
667,3077
667,3078
667,3079
667,3080
667,2423
667,3081
667,3082
667,3083
667,3084
667,3085
667,3086
667,3087
667,3088
667,3089
667,3090
667,2432
667,3091
667,3092
667,3093
667,3094
667,3095
667,3096
667,3097
667,3098
667,3099
667,3100
667,3101
667,3102
667,3103
667,3104
667,3105
667,3106
667,3107
667,3108
667,3109
667,3110
667,3111
667,3112
667,3113
667,3114
667,3115
667,3116
667,3117
667,3118
667,3119
667,3120
667,3121
667,3122
667,3123
667,3124
667,3125
667,2462
667,3126
667,3127
667,3128
667,3129
667,3130
667,3131
667,3132
680,680
680,2874
680,2876
680,2883
680,2885
680,1909
680,2764
680,1
680,2909
680,1939
680,112
680,2380
680,2255
680,1380
680,408
680,103
680,1559
680,228
680,1656
680,129
680,1681
680,978
680,1572
680,1002
680,2937
680,2467
680,2942
680,2944
680,131
680,3133
680,1282
680,2956
680,2152
680,1379
680,3134
680,2993
680,2996
680,3135
680,3018
680,3026
680,1468
680,2674
680,3136
680,3056
680,3063
680,3137
680,3138
680,3139
680,3140
680,2462
1652,3141
1652,3142
1652,3143
2868,3144
2868,1131
2868,3145
2868,2702
2868,2802
2264,572
2264,591
2264,571
2264,704
2264,2365
2264,3146
2264,2702
2264,3147
2264,3148
2264,3033
2264,3149
2264,3150
2264,3151
2264,3152
2264,3153
2264,3154
2264,3155
2264,2193
232,232
232,676
232,3156
232,3157
232,2878
232,1050
232,2885
232,1598
232,1764
232,1629
232,1841
232,3158
232,2891
232,3159
232,1386
232,2433
232,2092
232,2766
232,2151
232,3160
232,1444
232,1408
232,1364
232,3161
232,3162
232,2929
232,3163
232,3164
232,3165
232,3166
232,1232
232,1188
232,2358
232,3167
232,1283
232,299
232,1234
232,2742
232,1702
232,1101
232,2439
232,2214
232,2842
232,1982
232,3168
232,2973
232,2983
232,2984
232,1940
232,2702
232,3169
232,1941
232,3170
232,3171
232,2504
232,3172
232,3173
232,3174
232,1758
232,3175
232,2682
232,2755
232,2757
232,3176
232,3177
232,2524
232,3178
232,3179
232,1073
232,3114
232,3180
233,676
233,115
233,2433
233,3181
233,1364
233,228
233,1232
233,3167
233,299
233,1234
233,2702
233,3172
233,3182
233,2524
3183,2702
1778,1778
1778,1008
1778,3184
1778,3185
1778,1364
1778,835
1778,2619
1778,2702
1778,1950
1778,3186
1778,2734
1778,3187
1778,3188
1778,3189
1778,3190
1778,3191
620,3192
620,3193
657,2702
657,1950
657,2734
657,3194
657,3195
657,3196
657,3197
657,3198
657,3199
3200,3200
3200,907
3200,1630
3200,2707
3200,3201
3200,2818
3200,3202
3200,2000
3200,3203
3200,2702
3200,3204
3200,3008
3200,2751
3200,3022
3200,1606
3200,2349
3200,316
3200,3205
3200,2755
3200,3206
3200,3207
3208,1539
3208,152
3208,3209
3208,3210
3208,3211
3208,1276
3208,3212
3208,139
3208,3213
3208,3164
3208,1034
3208,3214
3208,3215
3208,3216
3208,326
3208,333
3208,3217
3208,2702
3208,3218
3208,1895
3208,1208
3208,3219
3208,3186
3208,3220
3208,3221
3208,3222
3208,2007
3208,2787
3208,3223
3208,3224
3208,3225
3208,3226
3208,2789
3208,3045
3208,2735
3208,2410
3208,3205
3208,2682
3208,2757
3208,3227
3208,2760
3208,3207
3208,3228
3208,3229
3230,3230
3230,1672
3230,553
3230,3231
3230,2766
3230,3232
3230,1732
3230,2926
3230,1276
3230,3233
3230,3164
3230,2619
3230,211
3230,294
3230,2986
3230,2989
3230,2702
3230,3234
3230,1419
3230,3235
3230,3236
3230,1754
3230,3237
3230,2765
3230,3223
3230,1596
3230,2410
3230,3238
3230,3239
3230,3240
3230,3241
3230,165
3230,2760
3230,2802
3230,3242
1068,2235
1068,3243
1068,3244
1067,3245
1067,2742
1067,3243
1067,3244
1067,3196
234,234
234,1131
234,39
234,84
234,3246
234,1465
234,3247
234,2094
234,3248
234,3249
234,2286
234,1200
234,3250
234,2096
234,3251
2387,2387
2387,1131
2387,1589
2387,2708
2387,1444
2387,1408
2387,1364
2387,717
2387,1548
2387,835
2387,3252
2387,3253
2387,3254
2387,3255
2387,3256
2387,1923
2387,3257
2387,294
2387,2742
2387,2973
2387,2986
2387,3258
2387,3259
2387,3260
2387,2702
2387,3261
2387,3262
2387,3263
2387,3186
2387,2846
2387,3264
2387,1726
2387,3235
2387,1917
2387,2765
2387,3265
2387,2455
2387,2007
2387,2734
2387,3266
2387,1199
2387,2757
2387,3267
2387,3268
2387,2760
2387,3269
2387,3270
2387,2462
2387,3271
3272,678
3272,1131
3272,2805
3272,292
3272,1824
3272,3273
3272,3274
3272,3275
3272,3276
3272,438
3272,2963
3272,3277
3272,2702
3272,3278
3272,3279
3272,2068
3272,3188
3272,3280
3272,3281
3272,1520
3272,3137
3272,3282
3283,3284
3283,28
3283,2732
3283,3285
3283,3286
1539,1131
1539,1598
1539,139
1539,3287
1539,2960
1539,2702
1539,1208
1539,1950
1539,3224
1539,3288
1539,3289
1539,3290
1539,3291
1539,3191
1802,1751
1802,1779
1802,1396
1802,3292
1802,3293
1802,3294
1802,3295
1802,3146
1802,3296
1802,2702
1802,1886
1802,3169
1802,3297
1802,3298
1802,3299
1802,3189
1802,3300
1802,3301
3302,3302
3302,3303
3302,1598
3302,1871
3302,1382
3302,3304
3302,2446
3302,1939
3302,3305
3302,1444
3302,1380
3302,724
3302,53
3302,139
3302,2288
3302,977
3302,1383
3302,2619
3302,2950
3302,3306
3302,2981
3302,2702
3302,1208
3302,3261
3302,1619
3302,2455
3302,3223
3302,2789
3302,2410
3302,3307
3302,3308
3302,3309
3302,3310
3311,1396
3311,2702
3311,1894
3311,3312
3311,2682
3311,3313
3311,2762
1675,3314
1675,3315
1675,651
1675,1266
1675,3316
1675,3317
1675,2702
